parent;predicate;child;parentLabel;childLabel
http://data.europa.eu/esco/isco/C8322;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/0c408028-c48f-4df8-ba5d-c3d3be15f5a2;Chauffeurs van auto’s, taxi’s en bestelwagens;auto- en bestelwagenkoerier
http://data.europa.eu/esco/isco/C3352;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/c766198e-5b9c-4c85-9fef-be27c783ab19;Ambtenaren: belastingen en accijnzen;inspecteur belastingen
http://data.europa.eu/esco/isco/C1324;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/b39a74a2-37fe-4fdc-ba8e-5bbbbdce2d89;Leidinggevende functies op het gebied van toelevering, distributie en op aanverwante gebieden;manager treinstation
http://data.europa.eu/esco/isco/C4214;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/2d32bea0-dccd-4dc5-9ea9-c51c653a46ef;Incasseerders e.d.;incassomedewerker verzekeringen
http://data.europa.eu/esco/isco/C7541;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/5a596834-bc8f-4273-8d09-006957b60347;Duikers;duiker civiele onderwaterbouw
http://data.europa.eu/esco/isco/C2133;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/28742973-c452-4996-b070-440e437306dc;Milieudeskundigen;analist waterkwaliteit
http://data.europa.eu/esco/isco/C1411;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/53cdd34e-22f2-41bd-b3c7-de22bf9bbcae;Hotelmanagers;accommodatiemanager
http://data.europa.eu/esco/isco/C8331;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/03e02554-15d1-4697-960c-8909e7d36f7e;Buschauffeurs en trambestuurders;trambestuurder
http://data.europa.eu/esco/isco/C4323;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/8908d5aa-ac58-465e-9b75-7e02ed4af3a9;Administratief transportpersoneel;havenverkeersleider
http://data.europa.eu/esco/isco/C1324;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/3530b443-d2bf-4741-b771-12c77e7c6232;Leidinggevende functies op het gebied van toelevering, distributie en op aanverwante gebieden;filmdistributeur
http://data.europa.eu/esco/isco/C1349;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/4b214899-ed00-4156-b269-a23df0fb1093;Leidinggevende functies op het gebied van professionele diensten, niet elders geclassificeerd;manager milieubeleid
http://data.europa.eu/esco/isco/C8154;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/884beda8-d242-4fc3-a097-dc11098a7c3d;Bedieningspersoneel van machines voor het bleken, het verven en het reinigen van weefsels;textielverver
http://data.europa.eu/esco/isco/C3435;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/2a6784d7-c457-413d-ba99-e320de11fc98;Andere vakspecialisten op artistiek en cultureel gebied;kleedster
http://data.europa.eu/esco/isco/C3312;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/ab5a5073-453c-4a93-aff7-345a19f8b954;Medewerkers kredieten en leningen;hypotheekverzekeraar
http://data.europa.eu/esco/isco/C7532;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/072279cf-ed39-47e7-af23-ee6df571eb24;Patroonmakers en snijders voor kleding e.d.;gradeerder
http://data.europa.eu/esco/isco/C2146;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/7569f423-2c37-49aa-947e-41acb66ec909;Mijnbouwingenieurs, metallurgen e.d.;ingenieur olieraffinage
http://data.europa.eu/esco/isco/C8160;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/67f12d6c-295f-4315-8c5c-8e477c7f7019;Bedieningspersoneel van machines voor de vervaardiging van voedingsmiddelen e.d.;honingextractor
http://data.europa.eu/esco/isco/C2651;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/ec0e64c9-6d9b-4a9f-a022-a418f3b381fe;Beeldend kunstenaars;keramist
http://data.europa.eu/esco/isco/C1411;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/02e19186-458f-40eb-9e78-31c656d12ac7;Hotelmanagers;reserveringsmanager
http://data.europa.eu/esco/isco/C7322;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/5b942a51-c9a2-4dc7-82cc-57451426cf4d;Drukkers;textieldrukker
http://data.europa.eu/esco/isco/C3435;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/1aa4bb15-c527-4a3b-9270-b3c71c4be111;Andere vakspecialisten op artistiek en cultureel gebied;stage manager
http://data.europa.eu/esco/isco/C7126;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/ef53663e-c295-43a4-a48e-84254270b138;Loodgieters;irrigatiemonteur
http://data.europa.eu/esco/isco/C8114;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/2fa8c1fc-e722-4985-9822-f5d8174248cf;Bedieningspersoneel van machines voor de vervaardiging van cement, stenen en andere minerale producten.;operator asfaltproductie
http://data.europa.eu/esco/isco/C7322;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/07d4a2fa-e278-4f32-8cf9-9c01fc660369;Drukkers;flexodrukker
http://data.europa.eu/esco/isco/C4323;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/c3760388-d070-491a-9c1f-be305a576815;Administratief transportpersoneel;loodsdienstcoördinator
http://data.europa.eu/esco/isco/C3323;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/c3dc576e-2a58-4481-9b6f-9853067af8ea;Inkopers;houthandelaar
http://data.europa.eu/esco/isco/C2141;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/8a925aca-f636-437c-8962-5deae170e246;Industrieel ingenieurs en productie-ingenieurs;verpakkingstechnoloog voedingsmiddelen
http://data.europa.eu/esco/isco/C7543;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/2555a1bc-9f30-4371-9499-64793e48cd55;Klasseerders en testers (m.u.v. voedingsmiddelen en dranken);technicus voor tests van printplaten
http://data.europa.eu/esco/isco/C8212;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/31308b0c-a298-4802-a052-4020d22bad57;Assembleurs van elektrische en elektronische apparatuur;operator golfsoldeermachine
http://data.europa.eu/esco/isco/C6221;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/3206f826-7d53-4180-9797-e94ad9eaf841;Viskwekers;viskooitechnicus
http://data.europa.eu/esco/isco/C7317;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/5e29c263-a3ca-4220-b67e-ee65205db294;Ambachtslieden werkend met hout, vlechtwerk e.d.;speelgoedmaker
http://data.europa.eu/esco/isco/C1213;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/c94f3565-d987-431f-a46b-6f4e018e0bd7;Leidinggevende functies op het gebied van beleid en planning;programmamanager
http://data.europa.eu/esco/isco/C2133;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/e011f10f-e172-43ce-bfd9-fb56e426c0c9;Milieudeskundigen;landschapsinspecteur
http://data.europa.eu/esco/isco/C2133;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/febd4100-9a9b-46a0-b964-8623d79d0f32;Milieudeskundigen;analist luchtvervuiling
http://data.europa.eu/esco/isco/C4211;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/6a6e174e-cffa-49a9-9f2f-aa39c81cdee5;Kasbedienden e.d.;verkoopmedewerker postkantoor
http://data.europa.eu/esco/isco/C3315;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/f87779ae-7389-44e7-b155-16e87904857e;Taxateurs en schadebeoordelaars;edelsteenkundige
http://data.europa.eu/esco/isco/C5161;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/6b0ad7c0-a37f-45c6-a486-ee943a11429e;Astrologen, waarzeggers e.d.;astroloog
http://data.europa.eu/esco/isco/C0110;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/bbd1fe06-1b55-4937-9317-fc162311ab38;Officieren;brigadegeneraal
http://data.europa.eu/esco/isco/C7312;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/3c1b7871-87f9-427b-adcb-fe16be8f9f24;Vervaardigers en stemmers van muziekinstrumenten;reparateur van muziekinstrumenten
http://data.europa.eu/esco/isco/C7223;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/60b9b847-d964-4a8a-a756-904080b0f35f;Instellers en bedieningspersoneel gereedschapswerktuigen;operator metaalpers
http://data.europa.eu/esco/isco/C8219;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/59207c91-eefa-4f26-baae-9ea215320ed0;Assembleurs, niet elders geclassificeerd;vuurwerkmaker
http://data.europa.eu/esco/isco/C8160;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/375a4d32-0950-45db-9d85-3fc2a86f1d85;Bedieningspersoneel van machines voor de vervaardiging van voedingsmiddelen e.d.;procesoperator zetmeel
http://data.europa.eu/esco/isco/C9333;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/92371348-ef8f-41ce-9666-c903b57cc8b4;Laders en lossers;operator intermodale spoorweguitrusting
http://data.europa.eu/esco/isco/C7318;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/ebff4fcf-6b69-4290-a55c-9bfe4cc7a1ef;Ambachtslieden werkend met textiel, leder e.d.;nettenknoper
http://data.europa.eu/esco/isco/C4322;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/187f063b-1002-4d46-9b79-c46b2caedbb3;Administratief productiepersoneel;coördinator machineassemblage
http://data.europa.eu/esco/isco/C7223;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/16811760-fb2d-42cf-912d-2215f085898f;Instellers en bedieningspersoneel gereedschapswerktuigen;operator plasmasnijmachine
http://data.europa.eu/esco/isco/C7126;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/89a6d6e5-8362-4b99-b745-1c68bffbda77;Loodgieters;onderhoudsmedewerker septische tanks
http://data.europa.eu/esco/isco/C1114;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/e9cf8b24-6b8b-47cc-9dd3-b601aa135960;Beleidvoerende medewerkers van belangenorganisaties;functionaris van een belangengroep
http://data.europa.eu/esco/isco/C2512;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/04ba4d6c-957d-417f-bf63-5b9e015a9f86;Softwareontwikkelaars;software analist
http://data.europa.eu/esco/isco/C7412;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/6188bf20-5cdb-4702-af72-2cb67ec39810;Installateurs van elektrische apparatuur;onderhoudsmonteur pretpark
http://data.europa.eu/esco/isco/C2432;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/903dc1bf-2da8-477d-83b2-687d360cf1da;Specialisten op het gebied van public relations;consulent interculturele communicatie
http://data.europa.eu/esco/isco/C7523;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/77a05858-f682-4648-baa5-9b86deeffbc1;Instellers en bedieningspersoneel houtbewerkingsmachines;operator houtbewerkingsmachine meubelen
http://data.europa.eu/esco/isco/C3359;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/cb60beab-7afb-4e99-8162-221abea68e6d;Vakspecialisten bij de overheid, niet elders geclassificeerd;adviseur consumentenrecht
http://data.europa.eu/esco/isco/C2621;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/a63733fa-f7ff-4733-8961-1ec4eeaab00b;Archivarissen en conservatoren;museoloog
http://data.europa.eu/esco/isco/C1343;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/eea2b5c6-48d1-4612-957e-585783b3c7bb;Leidinggevende functies op het gebied van ouderenzorg;manager verzorgingshuis
http://data.europa.eu/esco/isco/C3259;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/abae06d8-525f-4a2d-8bbd-67b559aad8f2;Vakspecialisten op het gebied van de gezondheidszorg, niet elders geclassificeerd;temperatuurscreener
http://data.europa.eu/esco/isco/C8111;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/364e61ab-1631-4fe1-a170-e88797aad6f9;Mijnwerkers en arbeiders in steengroeven;driller on- en offshore
http://data.europa.eu/esco/isco/C7115;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/2a22ff9e-de3b-408d-b312-5034896cc4f4;Timmerlieden;timmerman
http://data.europa.eu/esco/isco/C4323;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/555ad9ba-72cf-4bc0-9ea6-c36041462be5;Administratief transportpersoneel;medewerker gasdistributie
http://data.europa.eu/esco/isco/C3435;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/7f0d69cf-8b02-4a84-865a-37585dea9b43;Andere vakspecialisten op artistiek en cultureel gebied;programmaleider
http://data.europa.eu/esco/isco/C4214;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/50a66df6-c141-4b4a-937a-d3bc55737ae3;Incasseerders e.d.;incassomedewerker
http://data.europa.eu/esco/isco/C3112;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/9581c837-fee7-4068-9618-1116fd93d723;Technici op het gebied van weg- en waterbouw;ingenieursassistent
http://data.europa.eu/esco/isco/C5246;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/4a1125ee-5728-4b1f-b655-7b8eb2e27660;Verkopers in fastfoodrestaurants en snackbars;teamleider in fastfoodrestaurants en snackbars
http://data.europa.eu/esco/isco/C3359;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/6c7d333a-b2a9-4325-b25b-566d1ecc956d;Vakspecialisten bij de overheid, niet elders geclassificeerd;inspecteur bosbouw
http://data.europa.eu/esco/isco/C7511;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/c0386702-0699-4550-920b-1f7027c9a3d9;Slagers, vishandelaren e.d.;vishandelaar
http://data.europa.eu/esco/isco/C2619;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/31854d78-3615-43a4-aa3a-c597ecb20ceb;Juristen, niet elders geclassificeerd;juridisch adviseur
http://data.europa.eu/esco/isco/C1213;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/91f93dc4-1b71-4053-b6fb-c579ec19303a;Leidinggevende functies op het gebied van beleid en planning;manager inkoopafdeling
http://data.europa.eu/esco/isco/C7512;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/e00c46c4-bd3c-4d88-8d30-fc6f951554bd;Bakkers en banketbakkers;banketbakker
http://data.europa.eu/esco/isco/C1346;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/45a28fe1-30a4-4175-af19-e451ada60858;Filiaalhouders op het gebied van financiële en verzekeringsdiensten;directeur coöperatieve bank
http://data.europa.eu/esco/isco/C1330;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/e8bbc7fd-cfa2-406f-a664-57e5024cfbc5;Leidinggevende functies op het gebied van informatie- en communicatietechnologie;ICT-vendor relationship manager
http://data.europa.eu/esco/isco/C2511;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/1c5a45b9-440e-4726-b565-16a952abd341;Systeemanalisten;ingenieur computervisie
http://data.europa.eu/esco/isco/C3134;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/217e7ae2-605d-4225-afd2-6319c2408116;Bedieningspersoneel aardolie- en aardgasraffinaderijen;beeldschermoperator raffinaderij
http://data.europa.eu/esco/isco/C8312;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/c92a4851-9418-4fb5-8201-c7e03cc2b6e2;Remmers, sein- en wisselwachters;overwegwachter
http://data.europa.eu/esco/isco/C4225;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/13d1b2b4-99dd-44da-9734-c9f74bae18f7;Informatieverstrekkers;vertegenwoordiger klantenservice
http://data.europa.eu/esco/isco/C9329;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/a4e96a0c-3a49-4cd3-a45c-ff081c28405d;Ongeschoolde arbeiders in de industrie, niet elders geclassificeerd;breeuwer
http://data.europa.eu/esco/isco/C2131;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/7daa8fed-9a78-4fe2-afc2-153fc423040b;Biologen, botanici, zoölogen e.d.;gedragstherapeut voor dieren
http://data.europa.eu/esco/isco/C2422;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/61053604-8091-4a8e-9c63-5151051722e3;Specialisten op het gebied van beleidsadministratie;consulent gezondheidszorg
http://data.europa.eu/esco/isco/C7412;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/f4eaff3d-f8d0-4a6a-aa90-76827c0fbada;Installateurs van elektrische apparatuur;reparateur huishoudelijke toestellen
http://data.europa.eu/esco/isco/C1120;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/6c3fd65e-2d24-47d8-bc22-9e93512bdcc2;Directeuren van grote ondernemingen;algemeen directeur
http://data.europa.eu/esco/isco/C3257;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/a41acf2b-fb87-496f-aec3-7c5fdc5e9211;Milieu-inspecteurs, inspecteurs arbeidshygiëne e.d.;controleur bedrijfsafval
http://data.europa.eu/esco/isco/C3311;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/c01cdf85-3ce0-4d12-ae86-e4e63493fafa;Effecten- en valutahandelaren en -makelaars;financieel makelaar
http://data.europa.eu/esco/isco/C2633;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/bfc92738-128b-44f5-92d4-51b10df17961;Filosofen, historici en politicologen;filosoof
http://data.europa.eu/esco/isco/C3112;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/624986f9-21ef-4cdf-8cf6-8407a337ec2f;Technici op het gebied van weg- en waterbouw;technicus-landmeter
http://data.europa.eu/esco/isco/C8219;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/599f34f0-bdf7-49e3-b5a9-f5d55f9e6873;Assembleurs, niet elders geclassificeerd;assemblagemedewerker kunststof
http://data.europa.eu/esco/isco/C2146;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/62d3f108-ade2-44b5-beeb-d63d0b21268f;Mijnbouwingenieurs, metallurgen e.d.;ingenieur metallurgie
http://data.europa.eu/esco/isco/C9112;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/303a1e34-cb16-4054-b323-81e5eec17397;Schoonmakers in hotels, kantoren e.d.;schoonmaker gebouwen
http://data.europa.eu/esco/isco/C0110;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/c6e5e0e7-fa99-4f71-9fc1-9889d85282a5;Officieren;generaal
http://data.europa.eu/esco/isco/C8172;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/976c739f-fec7-45c2-b12e-e1b496aa816b;Bedieningspersoneel van installaties voor de houtbewerking;operator chipper
http://data.europa.eu/esco/isco/C7322;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/ea4aff10-4d20-4a2b-886b-299c2bd349f1;Drukkers;offsetdrukker
http://data.europa.eu/esco/isco/C3240;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/289c7385-2342-4a4e-b0b1-7b2e977aea79;Veterinair technici en dierenartsassistenten;alternatief dierentherapeut
http://data.europa.eu/esco/isco/C2153;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/02eb0ae6-ecdd-4602-9c8e-60ffe6dbe1e2;Telecommunicatie-ingenieurs;ingenieur telecommunicatie
http://data.europa.eu/esco/isco/C7213;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/1a1ea837-0103-4230-8756-533a77c5f9f4;Plaatwerkers;ketelbouwer metaal
http://data.europa.eu/esco/isco/C5211;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/c822ca35-6c36-4eab-97fa-90f2775091c3;Verkopers in kramen en op markten;marktverkoper
http://data.europa.eu/esco/isco/C8160;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/ecfcf554-254f-4dd7-a20c-b60cc6b16054;Bedieningspersoneel van machines voor de vervaardiging van voedingsmiddelen e.d.;bediener sigarettenmachine
http://data.europa.eu/esco/isco/C8172;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/7109cdfd-1618-43b6-8317-8dc90fa583e6;Bedieningspersoneel van installaties voor de houtbewerking;operator houtpellets
http://data.europa.eu/esco/isco/C7516;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/5f84de7d-5008-45c4-a993-8066388e0756;Tabaksbereiders en vervaardigers van tabaksproducten;sorteerder van bladeren
http://data.europa.eu/esco/isco/C7311;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/2ada3e89-9159-49e7-88f7-4dd435fd95ac;Vervaardigers en reparateurs van precisie-instrumenten;reparateur van optische instrumenten
http://data.europa.eu/esco/isco/C7112;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/05f321f8-055b-407d-bf19-e0ddabda56b7;Metselaars e.d.;metselaar
http://data.europa.eu/esco/isco/C2421;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/207d7b18-6540-432e-8aa6-785ed434572f;Bedrijfs- en organisatieanalisten;business intelligence manager
http://data.europa.eu/esco/isco/C7535;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/1ce76c3b-edee-41b4-88c2-5db9b70d8bf0;Pelsbereiders en leerlooiers;leerlooier
http://data.europa.eu/esco/isco/C2529;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/276ba420-ef09-4a0e-b215-2c2e2f80ad28;Databank- en netwerkspecialisten, niet elders geclassificeerd;hoofd ict-beveiliging
http://data.europa.eu/esco/isco/C3315;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/e93b3b49-12e1-4b47-991c-dd4b0aec17d8;Taxateurs en schadebeoordelaars;taxateur roerende goederen
http://data.europa.eu/esco/isco/C3435;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/2cbb23b0-0bf1-4871-9e6d-18f005987310;Andere vakspecialisten op artistiek en cultureel gebied;geluidstechnicus
http://data.europa.eu/esco/isco/C7232;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/91373a70-79b6-47a2-aa50-07dfe20dd258;Vliegtuigmonteurs;onderhoudstechnicus vliegtuigen
http://data.europa.eu/esco/isco/C1420;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/b7744a45-a4ce-4037-b679-3d2377e17f31;Leidinggevende functies in de detail- en groothandel;supermarktmanager
http://data.europa.eu/esco/isco/C3132;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/7f800e7d-9d86-406a-9116-b5eca7526869;Bedieningspersoneel verbrandingsovens en waterzuiveringsinstallaties;technicus waterleidingbedrijf
http://data.europa.eu/esco/isco/C7122;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/e43d0f86-7abf-4c6e-b2b3-10970ddf6518;Vloerleggers en tegelzetters;tapijtlegger
http://data.europa.eu/esco/isco/C7523;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/a77bc925-c441-42f2-92d4-666b103fc025;Instellers en bedieningspersoneel houtbewerkingsmachines;palletmaker
http://data.europa.eu/esco/isco/C8332;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/57a09d3f-e3d6-49ad-8c88-d879fc4d0870;Vrachtwagenchauffeurs;chauffeur betonmixer
http://data.europa.eu/esco/isco/C7214;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/691ec040-f5ad-47ef-8698-03212d66dbbf;Constructiewerkers;monteur staalconstructies
http://data.europa.eu/esco/isco/C3117;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/fad4abdf-fe1b-4751-8253-aef40b49afe0;Mijntechnici en technici op metallurgisch gebied;technicus ontziltingsinstallaties
http://data.europa.eu/esco/isco/C2113;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/0d93706d-32fd-4de3-aa08-be1003e325da;Chemici;scheikundige
http://data.europa.eu/esco/isco/C2643;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/49c3db8c-c586-42d1-9726-f65d8303c0b1;Vertalers, tolken en andere taalkundigen;lexicograaf
http://data.europa.eu/esco/isco/C2146;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/808b5940-8092-4f08-bc37-9b60ee5761d8;Mijnbouwingenieurs, metallurgen e.d.;essayeur
http://data.europa.eu/esco/isco/C7533;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/7324e9f5-0f94-497e-af2f-42142e939a94;Naaisters, borduursters e.d.;borduurster
http://data.europa.eu/esco/isco/C7543;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/cc8f929a-75fa-404d-aa17-3301fb494b4f;Klasseerders en testers (m.u.v. voedingsmiddelen en dranken);sorteerder
http://data.europa.eu/esco/isco/C8160;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/804f1ae2-429c-48a9-9858-d5d42df144eb;Bedieningspersoneel van machines voor de vervaardiging van voedingsmiddelen e.d.;medewerker drogerij
http://data.europa.eu/esco/isco/C5163;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/857ed740-f4ae-43d0-8295-d6181f1d7eed;Uitvaartmedewerkers en balsemers;uitvaartondernemer
http://data.europa.eu/esco/isco/C3132;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/1ab184b6-de00-4476-ba1d-c6a71c668be3;Bedieningspersoneel verbrandingsovens en waterzuiveringsinstallaties;exploitatietechnicus systemen voor waterbehandeling
http://data.europa.eu/esco/isco/C2267;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/bffbe18a-cb8b-4f90-bd87-7505cd3b16f5;Optometristen en orthoptisten;optometrist
